atlas	512	512	15	15	3	18
g	13	2	2	0	0	0	15	15	4.2
g	32	21	2	0	0	0	15	15	4.2
g	33	40	2	3	11	0.96	0.03	10.5	4.035
g	34	59	2	5	4	0.27	7.155	10.455	4.59
g	35	78	2	8	10	0.63	0.345	10.11	9.09
g	36	97	2	6	14	0.48	-1.215	11.82	6.51
g	37	116	2	10	11	0.81	-0.135	10.635	11.58
g	38	135	2	8	11	0.48	-0.135	10.62	8.715
g	39	154	2	2	4	0.27	7.2	10.485	2.28
g	40	173	2	4	13	0	-1.44	11.4	4.185
g	41	192	2	4	13	0.925	-1.44	11.4	4.185
g	42	211	2	5	6	0.295	5.925	11.19	5.415
g	43	230	2	6	6	0.405	1.815	7.605	6.585
g	44	249	2	2	4	0.485	-1.365	2.355	2.985
g	45	268	2	5	2	0.405	3.765	5.265	4.875
g	46	287	2	3	3	0.525	-0.03	2.1	3.165
g	47	306	2	5	11	0.295	0	10.5	5.79
g	48	325	2	6	11	0.57	-0.165	10.665	6.75
g	49	344	2	4	11	0.15	0	10.5	4.11
g	50	363	2	6	11	0.435	0	10.62	6.375
g	51	382	2	6	11	0.42	-0.12	10.5	6.39
g	52	401	2	7	11	0.255	0	10.5	6.885
g	53	2	23	6	11	0.585	-0.12	10.5	6.42
g	54	21	23	6	11	0.585	-0.12	10.62	6.435
g	55	40	23	6	11	0.24	0	10.5	5.88
g	56	59	23	6	11	0.57	-0.12	10.68	6.51
g	57	78	23	6	11	0.33	-0.12	10.62	6.345
g	58	97	23	3	8	0.855	0.03	7.125	3.78
g	59	116	23	3	9	0.525	-1.335	7.185	3.27
g	60	135	23	6	7	0.405	0.853	7.665	6.585
g	61	154	23	6	5	0.405	2.715	6.9	6.585
g	62	173	23	6	7	0.405	0.855	7.668	6.585
g	63	192	23	6	11	0.315	-0.015	10.65	6.195
g	64	211	23	11	11	0.57	-1.17	9.615	11.385
g	65	230	23	7	11	0.18	0	10.5	6.84
g	66	249	23	6	11	0.81	0	10.5	6.93
g	67	268	23	6	11	0.63	-0.12	10.62	6.855
g	68	287	23	6	11	0.81	0	10.5	7.08
g	69	306	23	6	11	0.81	0	10.5	6.525
g	70	325	23	6	11	0.81	0	10.5	6.225
g	71	344	23	6	11	0.63	-0.12	10.62	6.93
g	72	363	23	6	11	0.81	0	10.5	7.155
g	73	382	23	2	11	0.81	0	10.5	3.36
g	74	401	23	6	11	0.255	-0.12	10.5	6.645
g	75	2	44	7	11	0.81	0	10.5	7.155
g	76	21	44	6	11	0.81	0	10.5	6.225
g	77	40	44	7	11	0.765	0	10.5	8.07
g	78	59	44	6	11	0.81	0	10.5	7.605
g	79	78	44	6	11	0.63	-0.12	10.62	7.005
g	80	97	44	6	11	0.795	0	10.515	6.855
g	81	116	44	6	13	0.63	-1.56	10.62	6.825
g	82	135	44	6	11	0.81	0	10.5	6.915
g	83	154	44	6	11	0.48	-0.12	10.62	6.51
g	84	173	44	6	11	0.42	0	10.5	6.78
g	85	192	44	6	11	0.75	-0.12	10.5	7.17
g	86	211	44	7	11	0.405	0	10.5	7.065
g	87	230	44	10	11	0.345	0	10.5	9.975
g	88	249	44	7	11	0.445	0	10.5	6.9
g	89	268	44	6	11	0.435	0.015	10.5	6.84
g	90	287	44	6	11	0.375	0	10.5	6.09
g	91	306	44	4	14	0.405	-2.07	11.865	4.95
g	92	325	44	5	11	0.675	0	10.5	5.79
g	93	344	44	4	14	1.395	-2.07	11.865	4.95
g	94	363	44	6	6	0.445	4.515	10.5	6.195
g	95	382	44	6	2	0.255	0	1.335	6.075
g	96	401	44	3	2	0.36	8.625	10.5	3.09
g	97	2	65	6	8	0.435	-0.12	7.785	6.51
g	98	21	65	6	11	0.69	-0.12	10.5	6.555
g	99	40	65	6	8	0.57	-0.12	7.785	6.33
g	100	59	65	6	11	0.57	-0.12	10.5	6.555
g	101	78	65	6	8	0.57	-0.12	7.785	6.39
g	102	97	65	4	11	0.33	0	10.57	4.365
g	103	116	65	6	11	0.57	-3.09	7.785	6.465
g	104	135	65	6	11	0.69	0	10.5	6.585
g	105	154	65	3	11	0.54	0	10.845	3.225
g	106	173	65	4	14	-0.705	-3.085	10.845	3.165
g	107	192	65	6	11	0.69	0	10.5	6.495
g	108	211	65	2	11	0.63	0	10.5	2.985
g	109	230	65	9	8	0.69	0	7.785	9.975
g	110	249	65	6	8	0.69	0	7.785	6.585
g	111	268	65	6	8	0.57	-0.12	7.785	6.48
g	112	287	65	6	11	0.75	-2.835	7.785	6.615
g	113	306	65	6	11	0.57	-2.835	7.785	6.615
g	114	325	65	4	8	0.69	0.015	7.755	4.695
g	115	344	65	6	8	0.45	-0.09	7.755	5.97
g	116	363	65	4	10	0.255	0	9.57	4.23
g	117	382	65	6	8	0.63	-0.105	7.665	6.57
g	118	401	65	6	8	0.285	0	7.68	6.225
g	119	2	86	9	8	0.285	0	7.68	8.88
g	120	21	86	6	8	0.268	0	7.665	6.255
g	121	40	86	6	11	0.24	-2.985	7.68	6.045
