atlas	2048	1024	64	65.92	15.168	81.088
g	124928	2	2	35	47	1.92	0.014	46.094	38.219
g	124929	84	2	35	57	1.92	0.014	56.142	38.219
g	124930	166	2	35	57	3.584	0.014	56.142	43
g	124931	248	2	36	47	1.92	0.014	46.094	38.219
g	124932	330	2	49	24	3.84	11.534	35.342	55.75
g	124933	412	2	61	22	3.2	12.75	34.382	66.688
g	124934	494	2	31	57	3.2	-0.242	56.142	36.75
g	124935	576	2	18	47	4.096	-0.754	45.71	25.469
g	124936	658	2	41	48	3.2	-0.754	46.542	47.5
g	124937	740	2	41	48	3.2	-0.754	46.542	47.5
g	124938	822	2	41	48	3.2	-0.754	46.542	47.5
g	124939	904	2	47	40	5.76	2.574	41.614	54.969
g	124940	986	2	58	36	3.2	2.51	38.03	63.75
g	124941	1068	2	45	46	3.2	0.014	45.71	50.813
g	124942	1150	2	43	48	3.2	-0.754	46.542	47.5
g	124943	1232	2	57	40	3.2	2.51	41.998	62.469
g	124944	2	72	60	48	3.2	-0.754	46.542	64.25
g	124945	84	72	78	32	3.84	7.63	39.246	84.156
g	124946	166	72	51	48	3.2	-0.754	46.542	55.75
g	124947	248	72	27	46	3.2	0.014	45.71	35.063
g	124948	330	72	34	48	3.84	0.014	47.182	40.063
g	124949	412	72	34	48	3.84	0.014	47.182	40.063
g	124950	494	72	34	48	3.84	0.014	47.182	40.063
g	124951	576	72	34	48	3.84	0.014	47.182	40.063
g	124952	658	72	53	37	3.2	5.454	41.614	59.406
g	124953	740	72	42	46	3.2	0.014	45.71	47.563
g	124954	822	72	22	47	5.76	-1.266	45.71	30.469
g	124955	904	72	22	46	3.2	0.014	45.71	30.406
g	124956	986	72	22	51	3.2	0.014	50.702	30.406
g	124957	1068	72	22	54	3.2	0.014	53.262	30.406
g	124958	1150	72	31	48	3.2	-1.906	45.71	36.688
g	124959	1232	72	50	47	1.28	0.014	46.094	52.094
g	124960	2	142	43	46	1.92	0.014	45.71	46.719
g	124961	84	142	37	40	5.76	2.574	41.614	47.875
g	124962	166	142	5	46	6.4	0.014	45.71	17.531
g	124963	248	142	18	46	6.4	0.014	45.71	25.469
g	124964	330	142	18	46	6.4	0.014	45.71	25.469
g	124965	412	142	61	18	2.56	7.63	25.614	65.156
g	124966	494	142	14	59	1.984	0.014	58.894	17.531
g	124967	576	142	37	37	3.84	5.454	41.614	44.031
g	124968	658	142	58	42	2.56	2.574	44.494	62.719
g	124969	740	142	14	60	2.432	-13.746	45.71	17.531
g	124970	822	142	21	46	3.2	0.014	45.71	26.75
g	124971	904	142	7	53	5.376	-7.026	45.71	17.531
g	124972	986	142	32	51	3.392	0.014	50.382	37.938
g	124973	1068	142	51	47	0.64	0.014	46.094	52.094
g	124974	1150	142	30	46	6.4	0.014	45.71	41.844
g	124975	1232	142	30	46	6.4	0.014	45.71	41.844
g	124976	2	212	30	46	6.4	0.014	45.71	41.844
g	124977	84	212	56	28	5.76	8.334	35.534	63.688
g	124978	166	212	59	35	2.56	6.094	40.974	63.219
g	124979	248	212	32	46	3.2	-0.626	45.262	40.719
g	124980	330	212	60	27	3.2	12.75	39.31	65.656
g	124981	412	212	34	48	3.84	-0.754	46.478	38.281
g	124982	494	212	51	29	3.2	10.382	38.862	56.188
g	124983	576	212	51	29	3.2	10.382	38.862	56.188
g	124984	658	212	51	29	3.2	10.382	38.862	56.188
g	124985	740	212	33	46	1.728	0.014	45.71	38.531
g	124986	822	212	60	47	2.56	-0.754	45.71	64.375
g	124987	904	212	23	48	2.56	-1.266	46.542	28.031
g	124988	986	212	16	50	5.12	-3.25	46.734	26.063
g	124989	1068	212	69	48	2.56	-0.754	46.414	73.531
g	124990	1150	212	60	19	3.2	12.75	31.182	65.656
g	124991	1232	212	60	27	3.2	12.75	39.31	65.656
g	124992	2	282	60	27	3.2	12.75	39.31	65.656
g	124993	84	282	61	21	2.56	21.262	41.998	65.156
g	124994	166	282	18	47	1.92	-1.266	45.71	21.625
g	124995	248	282	57	26	2.56	7.502	32.974	61.625
g	124996	330	282	22	48	5.76	0.014	47.054	29.813
g	124997	412	282	22	48	5.76	0.014	47.054	29.813
